"time","S","V1","V2","E","Ev","I1","I2","I3","I4","Ia","Rc","Rcp","Ra","BH","BL","CDc","CInc","CRD","CRInc","temperature","rainfall","n","beta_e","beta_e0","lam_e","lam_h","u","P","rho1.rho1","rho2.rho2","HYG","SAN","CWA","e_inc","h_inc","I","R"
5925,14759681.001491,0,0,9746.87954462125,0,286.301570561871,735.521348350752,2668.12036214558,882.926737673983,3630.52065458969,1883750.8278922,666101.075913867,334529.165612711,384202091209.069,28104118753.9337,37987.6588722727,17789608.9410534,13295.6806052955,1102547.52689693,23.1513508174037,655217.184651123,0.570732267426648,0.000330257098891201,0.00019,0.000330139628697032,4.39999983639563e-06,386986253757.629,17662012.3411277,0,0,1,1,1,4872.75560551887,64.9425939918121,8203.39067332188,2884381.06941878
5926,14757173.8457676,0,0,9810.11578367312,0,288.306999744831,740.683798806941,2686.858966084,889.283071057427,3654.70114506783,1884311.19483759,666152.118930754,336294.992865185,386962283856.323,28210825002.1756,37997.897834397,17794561.8704248,13299.264242039,1102844.63632663,23.147527083312,658850.373998096,0.569939659229256,0.000332371109940633,0.00019,0.000332253334818922,4.39999983756262e-06,389698367707.978,17662002.1021656,0,0,1,1,1,4903.12022275887,64.9315625242608,8259.83398076103,2886758.30663353
5927,14754646.6497264,0,0,9872.07554902996,0,290.275934411176,745.752569910729,2705.25783298003,895.528064282759,3678.41016138792,1884879.71029653,666203.287074607,338074.845124534,389673983780.673,28317001225.5678,38008.207665875,17799544.825611,13302.8726830563,1103143.80378603,23.1433507552576,662409.030729749,0.569073963087315,0.000334441753370797,0.00019,0.000334323688719086,4.399999838693e-06,392361163554.616,17661991.7923341,0,0,1,1,1,4932.82789368324,64.9204428787686,8315.22456297262,2889157.84249567
5928,14752100.1521022,0,0,9932.74030435246,0,292.207782171438,750.726136405507,2723.31142613101,901.65983477882,3701.64059675606,1885456.22176469,666254.582582215,339868.170414429,392336373654.672,28422658017.1363,38018.5870558919,17804557.1451357,13306.5054695622,1103444.99124998,23.1388231053903,665892.07084477,0.568135442700258,0.000336468398443645,0.00019,0.000336350059736712,4.39999983978763e-06,394973840116.453,17661981.4129441,0,0,1,1,1,4961.86976740151,64.9092383057805,8369.54577624283,2891578.97476134
5929,14749535.0972632,0,0,9992.09193715686,0,294.101962844366,755.603004378598,2741.01432251284,907.676537325046,3724.38550132906,1886040.57432441,666306.00764436,341674.412829765,394948652415.075,28527805739.6244,38029.0346727223,17809598.1587833,13310.1621354529,1103748.16008602,23.1339455128763,669298.433375395,0.567124383950482,0.000338450427823455,0.00019,0.00033833183060862,4.39999984084731e-06,397535612711.22,17661970.9653273,0,0,1,1,1,4990.23721008314,64.8979520805298,8422.78132838991,2894020.99479853
5930,14746952.2349717,0,0,10050.1127638724,0,295.957908623161,760.381711689598,2758.36121433526,913.576364584788,3746.63808417253,1886632.61069558,666357.564405158,343493.01271608,397510035494.219,28632454527.1397,38039.5491641687,17814667.1878171,13313.8422074591,1104053.27106712,23.1287194634773,672627.080710605,0.56604109481628,0.00034038723776488,0.00019,0.00034026839765729,4.39999984187282e-06,400045713380.349,17661960.4508358,0,0,1,1,1,5017.92180732242,64.8865875019816,8474.91528340533,2896483.18781681
5931,14744352.3201427,0,0,10106.785534733,0,297.775064236858,765.060828386222,2775.34691055173,919.357547623641,3768.39171515713,1887232.17128731,666409.254961422,345323.406849893,400019755044.871,28736614286.552,38050.129158005,17819763.5452001,13317.5452053018,1104360.28438457,23.1231465490988,675876.998912173,0.564885905278017,0.000342278238296848,0.00019,0.000342159170974733,4.39999984286491e-06,402503391107.276,17661949.870842,0,0,1,1,1,5044.91536641939,64.8751478917726,8525.93206595559,2898964.83309863
5932,14741736.1126011,0,0,10162.0934385029,0,299.552887106809,769.638957107577,2791.96633832376,925.018356412676,3789.6399267928,1887839.09425024,666461.081362039,347165.028619895,402477060158.506,28840294698.6528,38060.7732624262,17824886.5358177,13321.2706418492,1104669.15966101,23.1172284673044,679047.198023533,0.563659167217615,0.000344122853402278,0.00019,0.000344003574602184,4.39999984382429e-06,404907912029.125,17661939.2267376,0,0,1,1,1,5071.20991857689,64.8636365931439,8575.81646574362,2901465.20423217
5933,14739104.376839,0,0,10216.0201070344,0,301.290847498231,774.114733474764,2808.21454443921,930.557100316456,3810.37641600047,1888453.2155294,666513.045607355,349017.308208929,404881217076.973,28943505219.0766,38071.480066503,17830035.4567026,13325.0180232761,1104979.8559636,23.1109670207991,682136.712371327,0.562361254311369,0.000345920521193542,0.00019,0.000345801046705539,4.39999984475165e-06,407258559641.731,17661928.5199335,0,0,1,1,1,5096.79772101313,64.8520569698701,8624.55364172913,2903983.56934569
5934,14736457.8817704,0,0,10268.5496196579,0,302.988428666802,778.486826468749,2824.08669668448,935.972128565758,3830.59504582115,1889074.36891783,666565.14964859,350879.672776685,407231509397.494,29046255078.9727,38082.2481406426,17835209.597262,13328.786849225,1105292.33181742,23.1043641168802,685144.600859548,0.560992561916128,0.000347670694083611,0.00019,0.000347551039746485,4.39999984564765e-06,409554634997.961,17661917.7518593,0,0,1,1,1,5121.67125898957,64.8404124051827,8672.12912620694,2906519.19134311
5935,14733797.4004858,0,0,10319.6665074034,0,304.645127000275,782.753938795433,2839.57808517019,941.261830714892,3850.28984706197,1889702.38611065,666617.395387257,352751.546643056,409527238270.968,29148553285.4231,38093.0760370538,17840408.2395066,13332.5766129689,1105606.54521895,23.0974217668563,688069.947256234,0.559553506948851,0.000349372838952873,0.00019,0.000349253020649292,4.39999984651292e-06,411795456899.297,17661906.9239629,0,0,1,1,1,5145.82324775437,64.8287063006901,8718.52882874276,2909071.32814096
5936,14731123.7100063,0,0,10369.3557570528,0,306.26045215508,786.914807237854,2854.68412361025,946.42463708355,3869.45501987905,1890337.09675979,666669.7846746,354632.351472074,411767722593.539,29250408621.6037,38103.9622902172,17845630.6582814,13336.3868015761,1105922.45364971,23.0901420854343,690911.860472529,0.558044527759624,0.000351026437311511,0.00019,0.000350906470963177,4.39999984734806e-06,413980362080.664,17661896.0377098,0,0,1,1,1,5169.24663440028,64.8169420752931,8763.73903996579,2911639.23290646
5937,14728437.5910357,0,0,10417.6028150231,0,307.833927187907,790.968202995482,2869.40035055408,951.459019183102,3888.08493529703,1890978.32852928,666722.319311053,356521.506456372,413952299191.4,29351829646.6868,38114.9054173609,17850876.1214988,13340.2168960764,1106240.01409007,23.0825272900758,693669.474834139,0.556466083998123,0.000352630985457446,0.00019,0.000352510887020223,4.39999984815366e-06,416108705388.444,17661885.0945826,0,0,1,1,1,5191.93459963798,64.8051231640977,8807.7464352176,2914222.1542967
5938,14725739.8277131,0,0,10464.3935910798,0,309.365088682242,794.912932010546,2883.72243057175,956.363490127279,3906.17413666505,1891625.90715101,666775.001045712,358418.428502093,416080322998.808,29452824695.4786,38125.9039189398,17856143.8903728,13344.066371629,1106559.18303315,23.0745797003212,696341.950345012,0.554818656473611,0.000354185994629767,0.00019,0.000354065780088803,4.39999984893027e-06,418179859951.693,17661874.096081,0,0,1,1,1,5213.88055948399,64.7932530173241,8850.53807805686,2916819.33669881
5939,14723031.2073643,0,0,10509.7144618794,0,310.853486869842,798.747835281372,2897.64615539205,961.136605027201,3923.71734104912,1892279.65648104,666827.831575818,360322.532414199,418151167229.279,29553401877.7836,38136.9562791202,17861433.219655,13347.9346976921,1106879.91649888,23.0663017370833,698928.472943225,0.55310274700847,0.00035569099115762,0.00019,0.000355570676522441,4.39999984967843e-06,420193217346.507,17661863.0437209,0,0,1,1,1,5235.07816686354,64.7813350992137,8892.10142361958,2919430.02047106
5940,14720312.5202527,0,0,10553.5522743437,0,312.298685747146,802.471789162683,2911.16744499322,965.776961370675,3940.70944056075,1892939.39855644,666880.81254627,362233.231082088,420164223539.948,29653569077.4926,38148.0609662679,17866743.3578728,13351.8213381938,1107202.17004817,23.0576959219099,701428.254748935,0.551318878285346,0.000357145516604482,0.00019,0.000357025117904086,4.39999985039864e-06,422148187753.539,17661851.9390337,0,0,1,1,1,5255.52131312823,64.7693728869332,8932.42432183447,2922053.4421848
5941,14717584.5593301,0,0,10595.8943488618,0,313.700263186601,806.083705652853,2924.28234864641,970.283199385754,3957.14550362183,1893604.95365248,666933.945549141,364149.935665482,422118902189.081,29753333951.3868,38159.216433441,17872073.547568,13355.7257517044,1107525.89879721,23.0487648762157,703840.534304387,0.549467593687931,0.000358549127907811,0.00019,0.000358428661185739,4.39999985109139e-06,424044200108.651,17661840.7835665,0,0,1,1,1,5275.20412948858,64.7573698694772,8971.49502049344,2924688.8348671
5942,14714848.1199865,0,0,10636.7284823237,0,315.057811042905,809.582532668076,2936.98704591157,974.654002388508,3973.02077616569,1894276.14034042,666987.232123222,366072.055780498,424014632186.715,29852703927.6527,38170.421118886,17877423.0255377,13359.6473916102,1107851.05743185,23.0395113204837,706164.57680586,0.547549457135448,0.000359901397514006,0.00019,0.000359780878823406,4.39999985175714e-06,425880702246.684,17661829.5788811,0,0,1,1,1,5294.12098836167,64.7453295465693,9009.30216817674,2927335.42824414
5943,14712103.9998004,0,0,10676.042950983,0,316.370935254157,812.967254303463,2949.27784758603,978.888097114992,3988.33068277442,1894952.77554562,667040.673753572,367998.999685851,425850861438.43,29951686204.1043,38181.6734465383,17882791.023076,13363.5857062884,1108177.60022213,23.0299380734367,708399.674327498,0.545565052910872,0.000361201913508648,0.00019,0.000361081358907332,4.39999985239635e-06,427657161038.353,17661818.3265534,0,0,1,1,1,5312.26650463392,64.7332554275615,9045.83481703306,2929992.44898504
5944,14709352.9982886,0,0,10713.8265131496,0,317.639255937916,816.236891081047,2961.15119660547,982.984254037394,4003.07082775243,1895634.67460607,667094.271871098,369930.174469117,427627056882.24,30050287746.0737,38192.9718265253,17888176.7662174,13367.5401392839,1108505.4810369,23.0200480511784,710545.146036941,0.543514985482957,0.000362450279741965,0.00019,0.000362329705287454,4.39999985300944e-06,429373062520.254,17661807.0281735,0,0,1,1,1,5329.63553683904,64.7211510303339,9081.08242541426,2932659.12094628
5945,14706595.9166557,0,0,10750.068411714,0,318.862407482164,819.390500184695,2972.6036688975,986.941287664362,4017.23699613635,1896321.65133135,667148.027852139,371864.986233004,429342704618.597,30148515284.0257,38204.3146556739,17893579.4759802,13371.5101294859,1108834.6533585,23.0098442663054,712600.338402724,0.541399879322095,0.000363646115949509,0.00019,0.000363525537694073,4.39999985359681e-06,431027912017.989,17661795.6853443,0,0,1,1,1,5346.22318825173,64.7090198801927,9115.03486036507,2935334.66541649
5946,14703833.5575439,0,0,10784.758376501,0,320.040038631191,822.427175681946,2983.6319741877,990.758056825506,4030.8251546414,1897013.51806193,667201.943018081,373802.840281544,430997310033.517,30246375310.8374,38215.7003180202,17898998.3686129,13375.4951113071,1109165.07029761,22.9993298269894,714564.625393341,0.539220378710116,0.000364789057867986,0.00019,0.000364668491853677,4.39999985415886e-06,432621234262.409,17661784.299682,0,0,1,1,1,5362.02480789703,64.6968655087694,9147.68239996773,2938018.30136155
5947,14701066.7247827,0,0,10817.8866264555,0,321.171812566386,825.346048732785,2994.2329567583,994.433464940084,4043.83145254427,1897710.08572878,667256.018634974,375743.141306174,432590397914.834,30343874078.7284,38227.1271853228,17904432.6558394,13379.494514863,1109496.68460808,22.9885079360305,716437.408667949,0.536977147544018,0.000365878757346218,0.00019,0.0003657582195999,4.39999985469594e-06,434152573498.996,17661772.8728147,0,0,1,1,1,5377.03599147587,64.6846914529194,9179.01573554182,2940709.24566993
5948,14698296.2231389,0,0,10849.4438716602,0,322.257406981959,828.146287785362,3004.40359615957,997.966460269898,4056.25222250282,1898411.16391336,667310.255913184,377685.293571615,434121512561.572,30441017595.8563,38238.5936175788,17909881.5451066,13383.5077661526,1109829.44870195,22.9773818898816,718218.117758622,0.534670869133743,0.000366914882451187,0.00019,0.000366794388979566,4.39999985520842e-06,435621493590.369,17661761.4063824,0,0,1,1,1,5391.2525822069,64.6725012536215,9209.0259736996,2943406.71339815
5949,14695522.8580666,0,0,10879.4213151849,0,323.296514155599,830.827098758709,3014.14100787389,1001.35603615641,4068.08398131263,1899116.56090786,667364.656007044,379628.701101507,435590217886.468,30537811622.5683,38250.0979635419,17915344.2398325,13387.5342872397,1110163.31466448,22.965955077644,719906.210244116,0.532302245994043,0.000367897117569148,0.00019,0.000367776684353795,4.39999985569662e-06,437027578111.956,17661749.9020364,0,0,1,1,1,5404.67067158514,64.6602984548794,9237.70463825723,2946109.91801641
5950,14692747.4354579,0,0,10907.8106547692,0,324.288841014079,833.387725212451,3023.44244393275,1004.60123124211,4079.32343060074,1899826.08377575,667419.22001454,381572.767863732,436996097511.651,30634261667.2842,38261.6385612435,17920819.9396542,13391.5734964353,1110498.23426926,22.9542309800355,721501.171915108,0.529871999630465,0.000368825163501768,0.00019,0.000368704806494148,4.39999985616086e-06,438370430440.836,17661738.3614387,0,0,1,1,1,5417.28660005791,64.6480866026229,9265.04367200213,2948818.07165403
5951,14689970.7613939,0,0,10934.6040843393,0,325.234109193824,835.827448503583,3032.30529348677,1007.70112967622,4089.96745745674,1900539.5384126,667473.948977004,383516.897955356,438338754857.486,30730372981.9953,38273.2137385162,17926307.8406778,13395.6248084807,1110834.15899338,22.9422131683297,723002.516930825,0.527380870319596,0.000369698737557269,0.00019,0.000369578472673764,4.39999985660145e-06,439649673837.764,17661726.7862615,0,0,1,1,1,5429.09695761819,64.6358692436125,9291.03543831714,2951530.38534495
5952,14687193.6418954,0,0,10959.7942953583,0,326.132055096465,838.145587930337,3040.72708332888,1010.65486130469,4100.01313500154,1901256.72960705,667528.843878824,385460.495787142,439617813224.615,30826150557.3778,38284.8218135187,17931807.1357277,13399.6876347316,1111171.04003273,22.9299053032686,724409.78796703,0.524829616883557,0.000370517573636528,0.00019,0.000370397416753474,4.39999985701867e-06,440864951522.418,17661715.1781865,0,0,1,1,1,5440.09858431611,64.6236499243454,9315.6727226619,2954246.06927301
5953,14684416.8826759,0,0,10983.3744780128,0,326.982429939381,840.341500863185,3048.70547837082,1013.46160184459,4109.45772289404,1901977.46110213,667583.905647184,387402.966267575,440832915869.217,30921599117.5042,38296.4610952631,17937317.0145974,13403.7613833421,1111508.82831721,22.917311133947,725722.556355333,0.522219016458859,0.000371281422314145,0.00019,0.000371161389262862,4.39999985741278e-06,442015926741.881,17661703.5389047,0,0,1,1,1,5450.28857068901,64.6114321899638,9338.94873391201,2956964.33301689
5954,14681641.2888932,0,0,11005.3383222352,0,327.784999801277,842.414582863056,3056.23828207328,1016.12057304303,4118.29866777616,1902701.5356567,667639.135151804,389343.714986322,441983726071.499,31016723114.1367,38308.1298841435,17942836.6642995,13407.8454594503,1111847.47452617,22.9044344966709,726940.422213764,0.519549864259679,0.000371990050914412,0.00019,0.000371870157476247,4.39999985778404e-06,443102282832.398,17661691.8701158,0,0,1,1,1,5459.66425811049,64.5992195831664,9360.85710555681,2959684.38579483
5955,14678867.6649034,0,0,11025.6800185635,0,328.539545662798,844.364267786797,3063.3234368297,1018.63104282053,4126.53360365637,1903428.75510703,667694.533204714,391282.148397093,443069927197.469,31111526720.5837,38319.8264724671,17948365.2693175,13411.9392653635,1112186.92910372,22.8912793137889,728063.014568588,0.516822973335635,0.000372643243582193,0.00019,0.000372523505483569,4.39999985813269e-06,444123723274.423,17661680.1735275,0,0,1,1,1,5468.22323905921,64.5870156431232,9381.3918967562,2962405.43670884
5956,14676096.8140144,0,0,11044.3942588392,0,329.245863442211,846.190027879959,3069.95902430414,1020.99232539895,4134.16035223229,1904158.92042862,667750.100560038,393217.673999826,444091222754.004,31206013825.1098,38331.5491449851,17953902.0118561,13416.0422007448,1112527.14227425,22.877849592497,729089.991467296,0.514039174324118,0.000373240801348675,0.00019,0.000373121234256144,4.39999985845894e-06,445079971741.011,17661668.450855,0,0,1,1,1,5475.96335730772,64.5748239043932,9400.54759325755,2965126.69498849
5957,14673329.5382416,0,0,11061.4762367447,0,329.903764026189,847.891373856983,3076.14326572335,1023.20378141423,4141.17692315259,1904891.8317981,667805.837913794,395149.700522153,445047336437.254,31300188023.8791,38343.2961794263,17959446.0720932,13420.1536627993,1112868.0640578,22.8641494236184,730021.040082779,0.511199315197276,0.000373782542191972,0.00019,0.000373663161707286,4.39999985876302e-06,445970772139.578,17661656.7038206,0,0,1,1,1,5482.88270803226,64.5626478958463,9418.31910817334,2967847.37023405
5958,14670566.6380631,0,0,11076.9216481813,0,330.513073295723,849.467854968845,3081.87452212341,1025.26481801371,4147.58151421872,1905627.28865526,667861.745903721,397077.638100079,445938012174.421,31394052613.4148,38355.0658470309,17964996.6284313,13424.2730464609,1113209.64428563,22.8501829803573,730855.876808606,0.508304261003707,0.000374268301092576,0.00019,0.000374149122747762,4.39999985904512e-06,446795888647.065,17661644.934153,0,0,1,1,1,5488.97963784389,64.5504911395896,9434.70178262041,2970566.67265905
5959,14667808.9121771,0,0,11090.7266914885,0,331.073632147184,850.919059058248,3087.15129455116,1027.17488893844,4153.37251152681,1906365.08976514,667917.825109112,399000.898457826,446763014158.947,31487610582.5546,38366.8564130852,17970552.8577484,13428.3997445799,1113551.83261573,22.8359545170276,731594.247345426,0.505354893604963,0.000374697930083621,0.00019,0.000374578969336074,4.39999985930541e-06,447555105738.567,17661633.1435869,0,0,1,1,1,5494.25274474178,64.5383571498979,9449.69138622184,2973283.81333208
5960,14665057.1572598,0,0,11102.8880675072,0,331.585296508583,852.244612602444,3091.97222422072,1028.9334945903,4158.5484895503,1907105.03328029,667974.076050679,400918.89508679,447522126879.163,31580864603.883,38378.6661374574,17976113.9356498,13432.5331481101,1113894.57854833,22.821468367757,732235.92677842,0.502352111406926,0.000375071298295952,0.00019,0.000374952570523541,4.39999985954406e-06,448248228209.449,17661621.3338625,0,0,1,1,1,5498.70087798922,64.5262494321487,9463.28411747236,2975998.00441776
5961,14662312.1677245,0,0,11113.402979486,0,332.04793735105,853.444180743778,3096.33609262545,1030.54018208432,4163.10821116363,1907846.91680294,668030.49919042,402831.043423541,448215155140.422,31673817024.621,38390.4932751332,17981679.0367192,13436.6726462967,1114237.83144148,22.8067289451671,732780.719645816,0.499296829086144,0.000375388291997997,0.00019,0.000375269812494184,4.39999985976123e-06,448875081191.007,17661609.5067248,0,0,1,1,1,5502.32313791317,64.5141714817632,9475.47660396823,2978708.45941691
5962,14659574.7354822,0,0,11122.2691328345,0,332.461440695576,854.517467308036,3100.2418216057,1031.99454528597,4167.05062760761,1908590.53744736,668087.094931521,404736.76102684,448841924080.794,31766469856.9484,38402.3360767524,17987247.3347694,13440.8176268634,1114581.54052662,22.7917407390286,733228.45999843,0.496189977311206,0.000375648814630403,0.00019,0.000375530598599383,4.39999985995706e-06,449435510159.726,17661597.6639232,0,0,1,1,1,5505.11887562802,64.5021267831517,9486.26590250289,2981414.39340572
5963,14656845.6497032,0,0,11129.4847347225,0,332.825707615051,855.464214810701,3103.68847337264,1033.29622483381,4170.37487839692,1909335.69190208,668143.863618263,406635.467753587,449402279180.336,31858824767.7292,38414.1927891453,17992818.0030931,13444.9674762009,1114925.65492413,22.7765083148944,733579.011450212,0.493032502459257,0.000375852786835452,0.00019,0.000375734849387311,4.39999986013168e-06,449929380940.171,17661585.8072108,0,0,1,1,1,5507.08769268428,64.4901188086656,9495.64949902913,2984115.02327393
5964,14654125.6965802,0,0,11135.0484935287,0,333.140654231645,856.284204451218,3106.67525048859,1034.44490814755,4173.08029117033,1910082.17649223,668200.80553595,408526.585933684,449896086264.023,31950883067.6592,38426.0616558693,17998390.2147132,13449.1215795543,1115270.12365893,22.7610363127083,733832.267219794,0.48982536632773,0.000376000146481234,0.00019,0.000375882502627125,4.3999998602852e-06,450356579701.585,17661573.9383441,0,0,1,1,1,5508.22944064304,64.4781510175548,9503.62530848933,2986809.56796186
5965,14651415.6590932,0,0,11138.9596181388,0,333.406211709558,856.977256095364,3109.20149580418,1035.44032942147,4175.16638148399,1910829.78724179,668257.920910861,410409.54054373,450323231498.358,32042645699.7232,38437.940917745,18003963.1426321,13453.2793212108,1115614.89567602,22.7453294453923,733988.150163016,0.486569545841359,0.000376090848680574,0.00019,0.000375973513327916,4.39999986041773e-06,450717012948.227,17661562.0590822,0,0,1,1,1,5508.54422057691,64.4662268549322,9510.19167451456,2989497.24869638
5966,14648716.3167749,0,0,11141.2178170951,0,333.622326243196,857.543228245842,3111.26669235277,1036.2822696036,4176.63285254867,1911578.31993582,668315.209910216,412283.759379523,450683621381.75,32134113227,38449.8288133922,18009535.9600814,13457.4400846873,1115959.91985603,22.7293924974101,734046.612796424,0.4832660327546,0.000376124865804703,0.00019,0.000376007853752404,4.39999986052934e-06,451010607503.524,17661550.1711866,0,0,1,1,1,5508.03238249836,64.4543497507437,9515.34736899409,2992177.28922556
5967,14646028.445479,0,0,11141.8232976004,0,333.788959040811,857.982018001203,3112.87046320254,1036.97055636059,4177.47959491125,1912327.57018262,668372.672642153,414148.673227301,450977182728.688,32225285819.7981,38461.7235797656,18015107.8407705,13461.603252918,1116305.14503079,22.7132303233105,734007.637311732,0.479915833349542,0.000376102187491677,0.00019,0.000375985513425377,4.39999986062013e-06,451237310488.084,17661538.2764202,0,0,1,1,1,5506.69452471612,64.4425231187462,9519.09159151639,2994848.91605207
5968,14643352.817149,0,0,11140.7767643749,0,333.906086303642,858.293561003205,3114.01257126657,1037.5050640284,4177.70668608116,1913077.33347578,668430.309155738,416003.71603369,451203862647.785,32316163242.0575,38473.6234526894,18020677.9591342,13465.7682084413,1116650.51999885,22.6968478462484,733871.235581251,0.476519968129378,0.000376022820649528,0.00019,0.000375906499136878,4.39999986069015e-06,451397089291.639,17661526.3765473,0,0,1,1,1,5504.53149312063,64.4307503554925,9521.42396868298,2997511.35866521
5969,14640690.1995894,0,0,11138.0794183708,0,333.973699200617,858.477831372741,3114.69291907147,1037.88571354919,4177.31439010237,1913827.40525622,668488.11944098,417848.325074298,451363628513.75,32406744836.9787,38485.5266673914,18026245.4905799,13469.934333587,1116995.99354094,22.6802500564849,733637.449154269,0.473079471507554,0.000375886789454166,0.00019,0.000375770834940119,4.39999986073946e-06,451489931538.971,17661514.4733326,0,0,1,1,1,5501.54438039934,64.4190348393231,9522.34455329639,3000163.8497715
5970,14638041.3562384,0,0,11133.7329553446,0,333.99180383865,858.534841634442,3114.91154848493,1038.11247239417,4176.30315707154,1914577.58097397,668546.10342887,419681.941120919,451456467933.348,32497029511.8716,38497.431459036,18031809.6117344,13474.1010106627,1117341.5144355,22.6634420098676,733306.349244397,0.469595391492664,0.00037569413534201,0.00019,0.000375578562144156,4.3999998607681e-06,451515845049.89,17661502.5685409,0,0,1,1,1,5497.73452518271,64.4073799293668,9521.85382342373,3002805.62552376
5971,14635407.0459424,0,0,11127.7395642889,0,333.96042122859,858.46464263009,3114.66864040258,1038.18535447287,4174.67362260298,1915327.65614998,668604.260991432,421504.008607294,451482388705.41,32587015722.192,38509.336063256,18037369.5006888,13478.2676221396,1117687.03147406,22.6464288262904,732878.036707875,0.466068789369235,0.000375444916997369,0.00019,0.000375329739301289,4.3999998607761e-06,451474857793.332,17661490.6639367,0,0,1,1,1,5493.10351112181,64.395788964548,9519.95268133712,3005435.9257487
5972,14632788.0227324,0,0,11120.1019257263,0,333.879587246865,858.267323420952,3113.96451439473,1038.10442002892,4172.42660724098,1916077.42643761,668662.591941803,423313.975793388,451441418774.96,32676701454.7138,38521.2387166833,18042924.3372435,13482.4335508392,1118032.49347668,22.6292156881336,732352.642012851,0.462500739374435,0.000375139210334566,0.00019,0.000375024442189223,4.39999986076346e-06,451367017835.635,17661478.7612833,0,0,1,1,1,5487.65316589838,64.384265262604,9516.64245233244,3008053.9941728
5973,14630185.0356027,0,0,11110.8232098662,0,333.749352592875,857.943011179181,3112.79962831339,1037.86977552227,4169.56311582026,1916826.68768408,668721.09603432,425111.294928137,451333606181.524,32766084209.7987,38533.1376574782,18048473.3031515,13486.5981801174,1118377.84930731,22.6118078386861,731730.325199637,0.458892328370862,0.000374777108474811,0.00019,0.000374662763787973,4.3999998607302e-06,451192393283.061,17661466.8623425,0,0,1,1,1,5481.38556016834,64.3728121191088,9511.92488342798,3010659.07864654
5974,14627598.8282906,0,0,11099.9070746261,0,333.56978274218,857.491871068404,3111.17457786005,1037.48157349835,4166.08433677514,1917575.23599167,668779.772964626,426895.422410629,451159019001.697,32855160982.7356,38545.0311258566,18054015.5823604,13490.7608940499,1118723.04788908,22.5942105805473,731011.275831965,0.455244655515456,0.000374358721717839,0.00019,0.000374244814251536,4.39999986067631e-06,450951072218.648,17661454.9688741,0,0,1,1,1,5474.30300643962,64.3614328065077,9505.80214194412,3013250.43136692
5975,14625030.1390597,0,0,11087.3576635214,0,333.340957895544,856.914106113626,3109.09009611467,1036.94001244405,4161.99164139814,1918322.86777868,668838.622369798,428665.818949663,450917745286.011,32943928244.1087,38556.9173646162,18059550.3612543,13494.9210776157,1119068.03821957,22.5764292740125,730195.712939237,0.451558831924708,0.000373884177508308,0.00019,0.000373770720874326,4.39999986060176e-06,450643162633.438,17661443.0826354,0,0,1,1,1,5466.4080578851,64.3501305731594,9498.27681396603,3015827.30909814
5976,14622479.7004838,0,0,11073.1796034219,0,333.062972923876,856.209957060594,3106.54705302649,1036.24533663082,4157.28658304859,1919069.37984027,668897.643828494,430421.94972166,450609892990.215,33032381919.14,38568.7946196604,18065076.8288936,13499.0781168812,1119412.76938603,22.55846933544,729283.88494981,0.447835980336188,0.000373353620396983,0.00019,0.00037324062805239,4.39999986050652e-06,450268792352.169,17661431.2053803,0,0,1,1,1,5457.70350709189,64.3389086423881,9489.35190269037,3018388.97339043
5977,14619948.2392337,0,0,11057.3780021803,0,332.735937309131,855.379702224762,3103.54645486693,1035.39783594501,4151.97089631209,1919814.56940894,668956.836861107,432163.284526877,450235589900.994,33120517365.9654,38580.66114052,18070594.1772534,13503.231399182,1119757.19058052,22.5403362356011,728276.069615324,0.444077234766555,0.000372767211996698,0.00019,0.000372654697239418,4.39999986039056e-06,449828108953.502,17661419.3388595,0,0,1,1,1,5448.1923847476,64.3277702115454,9479.03082665793,3020934.69079693
5978,14617436.4758664,0,0,11039.9584461326,0,332.359975081214,854.423657329969,3100.08944364542,1034.39784570563,4146.04649611136,1920558.23421483,669016.200929946,433889.297943884,449794983556.232,33208329352.8042,38592.515180873,18076101.6014613,13507.3803133056,1120101.25111502,22.5220354980135,727172.573926091,0.440283740166122,0.000372125130933132,0.00019,0.000372013106897552,4.3999998602538e-06,449321279684.847,17661407.4848191,0,0,1,1,1,5437.87795826468,64.3167184510811,9467.3174178736,3023463.73308866
5979,14614945.1246162,0,0,11020.9269974724,0,331.935224750959,853.342175337009,3096.17729648823,1033.24574646966,4139.5154767693,1921300.17254572,669075.735439431,435599.469482275,449288241159.878,33295812033.9682,38604.3549990625,18081598.3000332,13511.5242496719,1120444.90043639,22.5035726972594,725973.73401759,0.436456652070092,0.0003714275727904,0.00019,0.000371316052443017,4.39999986009618e-06,448748491371.866,17661395.6450009,0,0,1,1,1,5426.7637303438,64.3057565036247,9454.21591981516,3025975.37746743
5980,14612474.8931879,0,0,11000.2901915022,0,331.461839239216,852.135646262196,3091.81142498127,1031.94196382514,4132.38011102485,1922040.18330673,669135.439736309,437293.283733561,448715549491.485,33382958924.6567,38616.1788586108,18087083.4751079,13515.6626005138,1120788.08814141,22.4849534572865,724679.91506807,0.432597136246572,0.000370674750051466,0.00019,0.000370563746186583,4.39999985991762e-06,448109950322.733,17661383.8211414,0,0,1,1,1,5414.85343747712,64.2948874830767,9439.73098533267,3028468.9067766
